BTC,BTCVOL,LTC,LTCVOL,ETH,ETHVOL,,
2795.256195,284.0254743,30.451216,20258.34508,259.9429905,1156.551668,,
2802.702086,314.8416504,29.894492,2275.390775,260.1196908,569.4551598,,
2817.610618,481.2533977,30.194831,4354.2016,261.5054643,1660.305234,,
2799.428359,995.0631336,30.301189,15095.29151,261.0197367,5331.894177,,
2782.563757,198.706703,29.922849,3321.398348,258.0159727,1346.787578,,
2782.389702,502.3708804,30.051475,4283.989528,257.0476096,862.7189656,,
2762.726048,462.5593015,29.951664,5413.46053,257.0091589,2839.060022,,
2753.026995,599.2211739,29.52703,4831.683392,255.8026228,1748.79173,,
2732.423328,405.2182202,29.814836,9809.773408,254.0199131,2024.249414,,
2716.898642,388.9836863,29.914536,11410.09927,250.8533656,491.7572726,,
2701.696207,460.5876503,30.063606,26644.69036,249.8659137,1443.831132,,
2693.50347,568.6320983,29.349593,13419.13469,251.6459062,729.3837789,,
2709.016068,318.0195269,28.860262,6368.507022,251.8577386,1120.029086,,
2675.786657,541.5545802,28.172183,1703.292157,250.3621503,1399.445443,,
2694.927502,783.8055367,28.292965,2062.332671,251.9845641,2740.852863,,
2695.448195,815.561349,28.088947,4240.079397,253.2538198,838.2632811,,
2717.460428,739.8660628,28.439206,2745.951714,255.26913,2795.972793,,
2742.597195,369.75393,28.628618,2644.904686,256.8426601,1347.846027,,
2767.578649,701.3377058,29.021762,1359.961609,257.987983,1410.252854,,
2744.31493,288.8790554,28.874393,3081.946597,256.408231,1379.231564,,
2730.843647,159.4054495,28.738086,1822.319004,255.0685146,851.6592966,,
2740.046462,425.9969182,28.781789,3718.142456,255.0523094,994.8238439,,
2755.125211,1225.800756,29.105461,7903.573017,255.4381742,1924.393185,,
2747.566546,1067.695634,28.932129,3887.368118,254.092005,2218.062502,,
2714.994193,796.0661159,28.64497,4558.34328,252.3379348,1063.210974,,
2676.369155,250.3724206,28.240345,336.658333,250.4136915,1658.736485,,
2672.721043,956.9908798,28.229217,1906.282164,249.5625743,1598.717645,,
2638.835472,1415.027894,27.790075,3400.622938,246.7992968,1857.148073,,
2597.530558,2730.261626,27.639045,7668.723762,246.4829057,6747.257764,,
2661.893685,920.7350473,28.268542,3546.308265,252.0742013,3119.672316,,
2634.264841,2860.479921,27.942472,10097.35508,246.5715099,12349.38736,,
2662.426666,4228.936861,28.31908,33573.63359,249.4147181,10285.216,,
2722.253554,1460.57196,29.054833,8818.201519,253.0647332,11430.97104,,
2765.997548,606.607207,29.230547,2403.564528,258.2437652,1251.756192,,
2773.665886,557.8735751,29.281242,4754.462067,259.0128021,614.8744519,,
2779.959534,509.1777221,29.15818,3227.572253,258.7565647,1162.261278,,
2746.795639,959.2837509,28.847036,11675.64399,256.0689443,2020.040166,,
2747.237316,1955.46452,29.161283,17872.69193,256.4536382,3458.528369,,
2793.292321,1107.452541,29.71773,8971.867037,258.6519995,3436.07466,,
2808.071383,538.0323649,29.703077,8029.303307,260.4588184,1478.705462,,
2813.587481,364.4950004,29.827854,1850.684174,260.5725498,928.7763955,,
2803.980629,299.1706845,29.629687,1231.256075,260.0947543,525.7933441,,
2813.07989,455.3560611,29.810844,584.635008,259.6492297,541.2009239,,
2803.460067,375.5523215,29.659286,1057.87636,257.9381606,966.6328841,,
2778.165836,317.4040887,29.405846,2058.341807,255.9918107,1992.007034,,
2782.693804,617.8116284,29.517521,3614.733966,257.1162212,1429.594393,,
2793.689689,866.6162674,30.078301,9658.994347,258.7414552,2637.409309,,
2831.2494,658.4492151,30.293508,1077.231953,261.5662295,3715.729758,,
2836.328093,384.5646798,30.288712,9143.282357,262.0089494,2445.582573,,
2839.010659,277.7217997,29.893036,637.845541,262.4548476,2794.399762,,
2829.987262,398.3846268,29.852208,1413.239004,261.9368295,728.2730874,,
2811.597413,565.1442435,29.88237,2636.100295,260.8353441,915.1361179,,
2835.399734,806.950852,29.760339,3372.657531,261.7976879,2262.644771,,
2832.229253,431.0159692,29.571651,3747.508531,261.0547616,4227.026054,,
2840.652636,717.5614847,29.530581,2582.243563,258.314125,3792.001603,,
2835.40729,395.4527454,29.70279,1364.477557,256.5557505,2579.898256,,
2826.253591,704.0260803,29.493145,4759.494334,256.5197286,3030.091752,,
2817.172251,1331.138927,29.623027,2992.37251,254.9755306,4482.613742,,
2793.359354,1635.395783,29.353376,6490.964266,258.0502442,2437.130872,,
2742.075907,3100.07506,28.880295,23548.6285,252.3459082,6073.36109,,
2723.166002,4571.013018,28.853766,36333.74027,253.4808797,11390.38206,,
2789.221757,1473.751022,29.508225,10477.08194,257.9386589,6729.03971,,
2821.871203,2996.007437,29.727265,11581.73383,261.6906095,8374.888178,,
2876.596054,1822.563447,30.402174,6892.041415,258.9592242,5639.172239,,
2863.717392,2412.564257,30.58527,15020.33272,257.9434074,4950.192036,,
2816.049874,366.6629976,30.077757,1580.63212,254.8644404,1676.556539,,
2808.231152,662.839509,30.095563,2604.301688,253.6255816,3640.979338,,
2812.418073,829.1801359,30.08633,2424.077071,252.8710051,1382.061375,,
2782.083176,1080.859626,29.886494,2756.980667,253.3977155,2115.905386,,
2765.517679,662.869732,29.415591,11424.8886,250.8597983,1411.268293,,
2785.784288,793.6334177,29.706861,14656.74031,250.6558538,2876.864513,,
2765.123837,1151.791034,29.608278,7624.317906,249.348589,3746.671308,,
2792.124253,1319.223183,29.650084,5854.757211,252.9347658,5844.853843,,
2827.207298,4824.073692,30.023735,18499.34104,252.5342287,15635.57353,,
2768.436035,6858.037609,30.200809,19188.88438,245.6319144,10286.09025,,
2645.091135,974.9993118,29.240771,7079.904964,240.1891437,1914.381346,,
2656.445733,1571.832451,29.643773,13212.6242,240.5844539,3629.951975,,
2627.505187,604.6777904,29.896926,3739.576863,243.2985214,1619.125398,,
2615.399688,1149.541472,29.633003,15825.89542,242.6838751,597.6523674,,
2611.177764,1821.954995,30.170101,11250.50021,242.7645854,1430.314614,,
2598.04545,1665.876239,30.206311,17769.74923,242.8914485,1126.030166,,
2579.002171,1166.517107,30.446186,16537.04304,242.5621277,1159.353489,,
2557.29451,218.4231197,29.89835,17067.16935,241.0021786,336.9591578,,
2554.984337,404.5382255,29.463493,21403.02363,242.5209503,1132.868234,,
2546.714926,556.8172666,28.822103,11027.43717,241.1797575,1018.564061,,
2541.621518,704.7913494,28.156296,2690.232781,239.1478961,1195.372679,,
2530.322899,373.0270391,28.156675,6453.683665,238.6591091,1613.84806,,
2526.04844,328.1312252,28.147104,2688.565254,240.0110514,1839.089522,,
2515.726534,392.1951397,28.034731,5056.059154,241.9907162,4196.952948,,
2519.280746,501.1773418,28.258004,2182.997,237.2947263,3116.659559,,
2509.584399,901.6869403,27.891953,9758.518461,235.9687328,1148.180705,,
2488.258058,403.7432749,27.636159,6741.064195,233.9230861,4301.027764,,
2498.431772,398.9706619,27.93013,2967.178413,235.5357738,9333.286255,,
2509.70696,301.1384202,28.27167,5645.589231,238.6555013,1660.182489,,
2505.717149,379.8528567,28.223365,8474.360007,240.1126355,1044.217305,,
2508.122253,201.9879703,28.386297,3833.672069,240.0267626,1267.081481,,
2519.958376,131.080844,28.568035,13692.18844,240.09195,2035.116681,,
2521.972358,781.1956856,28.251675,3292.401493,241.5138865,3478.377125,,
2497.308758,207.0731053,27.798592,2724.569455,238.9985919,8639.815265,,
2505.902022,936.4110639,28.05108,9238.12202,242.0310057,1465.155659,,
2494.221506,858.4953324,27.903428,13550.77564,242.6925525,3140.790444,,
2480.164653,281.9850775,27.185287,1186.732965,240.3800831,3622.287071,,
2466.480617,146.6098604,27.084072,2433.887686,242.9475454,1071.950734,,
2465.63134,439.2871639,27.152755,1510.524216,243.1594027,2225.228696,,
2444.108479,929.863219,27.009991,4230.822746,243.3172602,6003.957037,,
2470.822384,267.9968861,27.208924,1629.770698,244.4371393,1630.598758,,
2478.650452,132.706157,27.00143,650.080464,242.9923525,946.9893741,,
2480.226735,169.9487282,27.093599,3271.997288,241.4555924,3788.988971,,
2472.863612,354.0851293,26.654066,3763.014905,243.9424079,4080.831943,,
2480.794867,302.9275716,26.895413,2918.616545,242.7054395,6565.114541,,
2479.031668,513.2549934,27.268661,5845.863866,240.2786835,6258.117869,,
2484.483487,845.291008,27.073066,9807.743248,240.4745395,11572.85017,,
2486.212541,481.3239274,26.854458,1584.711163,234.2961779,4696.163753,,
2479.635377,317.7238273,26.716783,1438.687248,230.5323459,2013.187856,,
2468.644635,564.8266827,26.58198,3377.539838,232.3052201,3768.255743,,
2481.871197,670.4805371,26.590744,6696.365879,230.6785925,5325.736544,,
2464.563297,596.113421,26.215557,1645.731083,226.1009138,2058.075744,,
2439.691656,159.316596,26.060965,1774.183727,226.0450687,1769.654969,,
2435.013764,404.9687422,26.042726,2021.427513,228.2727621,4199.306599,,
2443.042153,271.0628089,26.184529,1652.095106,225.1249059,1824.52638,,
2430.151072,172.388886,26.195076,1908.330307,225.4919406,2063.952299,,
2426.64321,512.8554139,26.1481,4828.907838,227.4857933,8805.968585,,
2393.729102,1976.948036,25.973017,8234.786905,226.2285924,14861.12694,,
2435.720345,263.9710886,26.57124,1489.093868,220.762689,4214.635518,,
2440.034194,1098.339995,26.339215,2485.706191,217.7700974,4115.157008,,
2469.059932,262.5399689,26.494219,2000.754051,217.0881197,1338.055096,,
2472.787064,461.2428256,26.74391,3176.318451,217.0290052,1445.753975,,
2458.495262,448.6688446,26.699984,4934.637739,215.7422428,2361.56269,,
2460.587889,955.555083,26.543812,3319.796901,214.1129779,1163.845309,,
2453.376719,295.6962927,26.225874,686.449662,213.4912612,1113.387191,,
2441.901962,746.7163953,26.003002,1154.25589,212.0175087,1269.91733,,
2462.851723,541.5210326,26.103632,2182.624734,212.5629572,2384.474131,,
2445.892175,555.8286976,26.274725,2312.389762,212.9172242,1258.593092,,
2441.116503,655.7593618,26.442544,1340.746277,211.3216385,1588.049886,,
2424.21165,595.4667284,26.467513,747.153769,213.5370435,1868.009762,,
2413.678928,238.2935384,26.316342,1155.004767,212.9787379,464.8361481,,
2417.433697,518.491647,26.089818,1198.608423,213.0893175,970.8891062,,
2414.540957,195.6639362,26.105577,1017.715513,212.4684394,462.9403302,,
2411.833505,412.4456425,26.041136,4211.262508,211.1977439,1793.692746,,
2404.904662,421.5522864,26.470204,3002.236179,211.8773218,2022.346571,,
2395.967195,362.8429235,26.503778,3051.938409,214.66628,405.7000313,,
2385.306142,207.31603,26.493348,1269.917825,214.8465066,399.0415115,,
2371.964011,203.9928163,26.26787,880.867131,213.7045888,1129.024518,,
2367.628967,237.2884251,26.339839,3044.766513,214.411545,571.029496,,
2367.99529,1232.486128,26.303813,4884.391405,215.9325014,630.7348624,,
2397.945886,199.6701367,26.839815,3112.616927,217.651303,781.1297919,,
2401.647853,223.8677338,26.964581,1089.051321,216.7737608,1032.771692,,
2388.983549,314.879633,26.857076,771.681241,215.1607684,387.0193296,,
2397.297025,477.9957988,27.050573,2108.425105,214.348518,658.7596459,,
2397.175662,1541.059665,27.042748,1288.242015,214.6371433,1179.738681,,
2382.277898,687.1052108,27.082208,6793.919944,216.5535913,1521.3526,,
2377.729595,866.1294621,26.977927,5065.372325,215.3615601,1073.578285,,
2354.959065,1033.926852,26.550633,2797.972673,213.1890789,1693.487639,,
2330.297957,297.7398226,26.293851,829.164732,210.9674701,1411.232997,,
2331.803287,438.2589901,26.151222,1635.753062,212.5544938,2678.753814,,
2313.198684,617.3434591,26.300545,1581.231515,210.4596987,1711.975055,,
2322.112738,578.0045134,26.421744,3096.10676,210.01621,1727.65293,,
2306.215924,231.0807418,26.065944,3836.06401,212.7483269,1711.853487,,
2285.403268,477.8245388,25.700782,1822.463059,211.108876,1698.82822,,
2282.91976,700.905804,25.655052,5828.673173,210.7390992,1923.703014,,
2305.996176,181.7713492,26.20672,1285.102041,213.3101767,1088.256514,,
2297.060341,422.3717468,26.211314,1019.350125,215.4915342,2409.072256,,
2308.455518,265.0037343,26.471129,1316.547145,212.5375084,2212.939596,,
2289.206695,457.9483276,26.228294,14181.0662,210.7544295,1387.348484,,
2303.242366,798.0295542,26.338394,7773.90768,212.0476455,1871.351825,,
2333.384348,343.3793206,26.955929,4896.966291,214.4541461,2429.700554,,
2327.867505,473.492788,27.354237,4119.20301,215.7098343,3137.46243,,
2325.798171,262.0906221,27.48634,9395.190076,218.8070673,1534.106237,,
2328.006355,446.8005899,27.325273,3604.451853,218.7675491,622.1908557,,
2317.933408,568.5427865,27.074664,5456.29058,218.1712627,1249.868695,,
2309.091937,240.9746517,26.662221,4556.517348,216.8833154,783.7856065,,
2284.189285,321.4864443,26.173612,1864.520967,216.5200278,1060.982736,,
2302.910472,297.8700566,26.459812,4146.518503,215.027267,5498.957745,,
2302.234315,325.5641713,26.201201,2843.294845,211.528233,906.9050746,,
2290.468958,456.964219,25.711906,4604.109638,211.2273907,1483.798478,,
2313.749211,479.1647566,26.304218,8848.542449,211.1598531,2321.813633,,
2308.07865,857.9438669,26.387802,5203.461419,207.8652776,2611.376486,,
2274.016622,244.4589119,25.703404,2183.969316,206.8279794,2001.338353,,
2267.617208,455.514083,25.787173,2393.999596,208.1259856,2574.288558,,
2239.567439,1803.203929,24.818676,43497.78031,203.5254994,9114.606855,,
2259.928946,1425.617581,25.750305,20697.30174,208.7572431,6736.289806,,
2289.321327,2381.985756,26.462829,22607.42232,205.1010746,30706.41302,,
2342.283021,759.1255635,28.217346,14615.48936,213.1951438,12755.72494,,
2351.176576,613.5615287,27.85198,7406.009578,218.3743911,1688.328534,,
2354.075698,1032.684946,27.524088,13660.39521,219.1515754,2938.948343,,
2326.14604,383.4772343,27.216412,5826.930288,218.2810006,3862.81834,,
2322.960079,461.9395997,27.623668,19525.86718,222.1975757,1702.221425,,
2337.350243,699.5644476,27.820163,39433.32595,219.517142,3044.242185,,
2332.825573,1062.600818,26.321316,10974.39058,221.3270074,3767.455834,,
2306.454083,688.1018657,25.769816,5964.899945,225.5830335,8362.52806,,
2295.635234,825.9238568,25.79321,3627.772766,225.7804732,5042.81146,,
2287.939575,781.522684,25.713664,4004.281431,223.914428,10643.41752,,
2274.031999,1091.564863,25.718145,8643.889663,221.2809482,1504.490967,,
2241.901284,336.8874779,25.563027,3249.775151,220.3910126,2773.008963,,
2247.136784,931.4387473,25.458826,4470.362405,219.6671419,7001.406471,,
2220.229861,538.4817354,25.10872,3808.401393,212.5314011,4644.587373,,
2205.664885,316.505109,24.79703,402.555418,216.1278905,1670.208089,,
2194.654783,461.5034458,24.694657,821.320282,218.8519574,1309.953197,,
2187.710012,407.4920332,24.329425,8819.07738,216.9221789,3514.178255,,
2177.911122,224.4601923,24.346983,1520.631964,217.7952049,1641.944678,,
2179.733637,845.6597829,24.4419,3050.603704,218.3152932,5717.949672,,
2194.64323,825.0594976,24.532578,4565.26736,219.5168817,8279.030091,,
2221.053829,400.5988718,24.668448,3521.172148,211.8387742,8254.654487,,
2221.574098,770.8120473,24.879493,10977.55923,213.950395,7000.47223,,
2223.398785,1100.349924,24.852683,8267.87274,219.7392303,2615.120328,,
2207.580201,3937.909048,24.561912,14965.54108,218.6690825,11638.8711,,
2128.97459,610.3450075,23.431948,2723.525562,221.306617,6152.850103,,
2122.20338,347.4906198,23.36403,3924.73491,221.2858339,4583.409888,,
2131.967021,548.6979547,23.449302,2733.55352,222.7486856,9323.456814,,
2143.045944,728.0413164,23.672734,1054.594672,220.3424841,7819.108407,,
2126.960929,233.1762299,23.610902,751.993655,214.2178355,2254.570056,,
2098.779714,180.500497,23.424325,1919.429642,214.5594998,1451.886725,,
2107.011261,574.2663429,23.756339,11714.52623,212.6363538,6732.150634,,
2095.722679,640.3263971,23.352564,5146.562404,207.4778976,4318.630449,,
2078.973693,577.2683045,22.650878,3155.317241,204.8165459,5669.799998,,
2049.524841,757.893131,22.50493,4592.102006,206.6356405,14443.47843,,
2034.183204,1583.269334,22.269028,3900.715147,212.8921073,9833.824372,,
2046.886278,1776.70696,22.922833,8306.409468,220.7039811,8940.753045,,
2072.029348,1616.732522,23.021313,8098.647953,212.6617572,11843.60285,,
2129.809143,960.5202986,23.760948,5202.58166,219.2061959,14074.66813,,
2159.304632,1121.680837,24.179612,5861.817443,225.9054825,9676.260151,,
2127.278521,1932.231749,23.493975,15924.82775,225.2964218,19128.88736,,
2111.216782,3090.380354,23.374877,11440.745,218.4021081,23395.30023,,
2177.78199,790.5902726,24.151062,7412.924056,216.6782517,14502.32835,,
2195.446689,782.0358195,24.113257,11615.82692,209.9642751,10266.23445,,
2182.398002,1079.324198,24.213589,5906.533499,205.5965267,8366.582596,,
2200.473174,882.7463481,24.570239,6104.086217,203.8953524,11039.09891,,
2198.124381,587.4741531,24.571092,4051.710423,197.0956521,2920.590686,,
2194.268253,714.1420179,24.63134,6364.091954,198.6606583,4567.706124,,
2172.099689,1424.397335,24.282492,22716.84405,191.8507023,11705.43899,,
2176.938027,1754.961515,24.391684,21828.76574,195.4278511,12211.97444,,
2220.59544,756.7036595,25.358925,1895.084429,202.7901487,4070.113623,,
2230.621866,519.0388359,25.392104,3018.197518,204.5804302,1731.924696,,
2247.164592,668.7171779,25.617439,4500.388309,204.2488267,4228.379059,,
2233.111043,513.3139846,25.461718,3317.00184,201.7450331,4077.99131,,
2206.567046,959.9826637,25.424724,11102.2595,203.5131743,11144.17682,,
2244.353831,592.3258469,25.895281,10521.54406,211.0037593,12486.18428,,
2234.077676,838.3065852,25.617039,3245.97556,209.3135743,15517.41301,,
2227.765952,311.1425293,25.695931,6198.312595,203.6797773,5494.332586,,
2223.590891,482.2559973,25.371123,3971.853135,200.5446889,5482.91273,,
2238.896443,1081.778983,25.152588,6332.170399,200.3410528,18344.18722,,
2223.54776,327.0221258,24.987801,6201.832499,193.9463591,6158.328894,,
2187.660698,341.0080148,24.628375,1995.206583,189.9360014,3324.652754,,
2183.07774,283.5608678,24.268524,4901.210971,186.4701726,1631.942293,,
2174.635351,734.9765371,24.627604,4841.647439,184.7386885,5052.280208,,
2185.190829,829.568569,24.561829,8366.43079,186.7976246,6855.301057,,
2202.288457,927.872872,24.911317,4376.933829,189.0670812,7446.543874,,
2235.308996,698.047326,25.206328,8895.720763,187.690657,9673.334673,,
2215.832235,519.959204,24.712208,1926.593626,182.8518808,3385.774648,,
2229.234425,1312.263045,24.633151,2531.899135,182.2270459,9281.021352,,
2211.768203,2326.006926,24.831788,16356.05436,183.3689539,18702.83345,,
2173.551919,523.1933611,24.278964,2930.617904,179.0547791,4519.192921,,
2161.919298,1348.03322,24.203887,8394.734177,177.7572171,14566.41212,,
